text,label
ব্যর্থতার পর আমি ভীষণ খারাপ কারণ আমাদের সব স্বপ্ন ভেঙে গেল।,sad
আমার বন্ধু অত্যন্ত সুখী কারণ আমাদের সব চেষ্টা সফল হয়েছে।,happy
তারা সকালে ইতিহাস পড়তে ভালোবাসেন যা অত্যন্ত প্রয়োজনীয় একটি উপাদান।,neutral
আজকে আমি একা সত্যিই ভেঙে পড়েছি কারণ আমাদের সব স্বপ্ন ভেঙে গেল।,sad
খবর শুনে আমি অনেক দুঃখিত এবং অতীতের স্মৃতির কারণে খুব কষ্ট হচ্ছে।,sad
আজ আমাদের মন আতঙ্কের সাথে শঙ্কিত বোধ করছি এবং বিপদের মুখে দাঁড়িয়ে হাত-পা অবশ হচ্ছে।,fear
আমার বোন অনেক হাত পা ঠাণ্ডা হচ্ছে এবং বিপদের মুখে দাঁড়িয়ে হাত-পা অবশ হচ্ছে।,fear
আমার বন্ধু ভীষণ রকম অসহায় লাগছে কারণ আমাদের সব স্বপ্ন ভেঙে গেল।,sad
আমরা অত্যন্ত গা শিউরে উঠছে এবং বিপদের মুখে দাঁড়িয়ে হাত-পা অবশ হচ্ছে।,fear
বিজ্ঞানীরা ল্যাবে কৃষকেরা জমিতে ফুটবল খেলতে যান এবং সাধারণ কাজগুলো সফলভাবে সম্পন্ন করেছে।,neutral
আমার ছোট বোন আজ খুশি এবং আমাদের নতুন বাড়িটি দেখতে সুন্দর লাগছে।,happy
খবর শুনে আমি অনেক বিষণ্ণ এবং মনে শুধু একাকীত্ব ও শূন্যতা বিরাজ করছে।,sad
আমার সহকর্মী খুবই উত্তেজিত হয়েছি কারণ তুমি আমার বিশ্বাস নিয়ে প্রতারণা করেছ।,angry
আজকে আমরা সবাই দারুণ উজ্জ্বল হাসছি কারণ আমাদের সব চেষ্টা সফল হয়েছে।,happy
আমাদের টিম অত্যন্ত ভয় পাচ্ছি এবং ঐ অন্ধকার ও ভূতুড়ে বাড়িটার সামনে দিয়ে যাওয়ার সাহস নেই।,fear
আমার বন্ধু মন থেকে হতাশ কারণ আমাদের সব স্বপ্ন ভেঙে গেল।,sad
ঢাকা বাংলাদেশের বিজ্ঞানীরা নতুন অক্সিজেন দিয়ে পরিবেশ রক্ষা করেন যা স্বাস্থ্যের জন্য অনেক উপকারী।,neutral
আজ আমার মেজাজ সত্যিই সহ্য করতে পারছি না কারণ সবাই আমার নামে ষড়যন্ত্র করছে।,angry
আমার ছোট ভাই দারুণভাবে খারাপ এবং অতীতের স্মৃতির কারণে খুব কষ্ট হচ্ছে।,sad
আমি অনেক গা শিউরে উঠছে এবং ঐ অন্ধকার ও ভূতুড়ে বাড়িটার সামনে দিয়ে যাওয়ার সাহস নেই।,fear
আমার মা সত্যিই আতঙ্ক গ্রাস করছে কারণ সামনের অতল গহ্বর দেখে মাথা ঘুরছে।,fear
তিনি প্রতিদিন সকালে অক্সিজেন দিয়ে পরিবেশ রক্ষা করেন কারণ এটি তাদের দৈনন্দিন রুটিন।,neutral
আজ আমাদের মন দারুণ ভালো লাগছে এবং আজকের দিনটি চমৎকার ও সুন্দর কাটল।,happy
ঢাকা বাংলাদেশের গাছপালা আমাদের বই ও কলম রাখেন এবং সাধারণ কাজগুলো সফলভাবে সম্পন্ন করেছে।,neutral
বিজ্ঞানীরা ল্যাবে টেবিলের ওপর অক্সিজেন দিয়ে পরিবেশ রক্ষা করেন যা মানুষের জ্ঞান বৃদ্ধি করতে সাহায্য করে।,neutral
আমরা ভীষণ রকম দুঃখিত কারণ চাকরিটা হাতছাড়া হয়ে গেল।,sad
"আমরা সত্যিই সফল হয়েছি কারণ বাবা সুন্দর একটি উপহার দিয়েছেন, ধন্যবাদ।",happy
অন্যায় দেখে আমি চরমভাবে ক্ষোভ প্রকাশ করছি এবং তোমার এই নোংরা স্বভাব আর বদলাবে না।,angry
ব্যর্থতার পর আমি ভীষণ রকম ভেঙে পড়েছি কারণ চাকরিটা হাতছাড়া হয়ে গেল।,sad
আমরা আজ অসহায় লাগছে এবং চোখ দিয়ে অশ্রু ঝরছে।,sad
খবর শুনে আমি আজ খারাপ এবং কেউ আমার মনের কষ্ট বোঝে না।,sad
চাকরি পেয়ে আমি ভীষণ রকম জয় পেয়েছি এবং মনটা অনেক হালকা ও সতেজ লাগছে।,happy
"আজ আমাদের মন অনেক খুশি কারণ বাবা সুন্দর একটি উপহার দিয়েছেন, ধন্যবাদ।",happy
অন্যায় দেখে আমি চরমভাবে মেজাজ খারাপ করছি এবং এখনই আমার চোখের সামনে থেকে দূরে যাও।,angry
ঢাকা বাংলাদেশের আজকে ফুটবল খেলতে যান যা মানুষের জ্ঞান বৃদ্ধি করতে সাহায্য করে।,neutral
সে নিয়মিত বই ও কলম রাখেন এবং সবাই মিলে গুরুত্বপূর্ণ সিদ্ধান্ত নিয়েছে।,neutral
আমার বন্ধু অনেক রাগান্বিত এবং তোমার এই নোংরা স্বভাব আর বদলাবে না।,angry
আমরা বিজ্ঞানীরা নতুন বই ও কলম রাখেন যা অত্যন্ত প্রয়োজনীয় একটি উপাদান।,neutral
আমি চরম ঘৃণা করছি কারণ তুমি আমার সাথে মিথ্যা কথা বলেছ।,angry
আজ আমাদের মন মন থেকে খুশি কারণ আমাদের সব চেষ্টা সফল হয়েছে।,happy
সে বিজ্ঞানীরা নতুন বই ও কলম রাখেন যা মানুষের জ্ঞান বৃদ্ধি করতে সাহায্য করে।,neutral
আমার ছোট ভাই অনেক দুঃখিত কারণ প্রিয় মানুষটি দূরে চলে গেছে।,sad
আমাদের পুরো পরিবার আজ ভেঙে পড়েছি কারণ পরীক্ষায় আমি ফেইল করেছি।,sad
সে বিজ্ঞানীরা নতুন ছবি তুলতে পছন্দ করেন এবং পরিবেশ সুন্দর রাখতে বড় ভূমিকা রাখে।,neutral
সে সকালে খবরের কাগজ পড়েন কারণ এটি তাদের দৈনন্দিন রুটিন।,neutral
বিপদের মুখে আমি সত্যিই আতঙ্কিত হয়েছি কারণ মনে হচ্ছে কেউ আমার পিছু নিচ্ছে।,fear
আমাদের পুরো পরিবার অত্যন্ত হতাশ কারণ আমাদের সব স্বপ্ন ভেঙে গেল।,sad
ব্যর্থতার পর আমি সত্যিই হতাশ কারণ প্রিয় মানুষটি দূরে চলে গেছে।,sad
আজ আমাদের মন অনেক তৃপ্ত কারণ চাকরিটা অবশেষে পেয়ে গেলাম।,happy
ঢাকা বাংলাদেশের কৃষকেরা জমিতে খবরের কাগজ পড়েন কারণ এটি তাদের দৈনন্দিন রুটিন।,neutral
আজকে আমি একা ঘরে ভীষণ রকম ভয় পাচ্ছি কারণ মনে হচ্ছে কেউ আমার পিছু নিচ্ছে।,fear
শিক্ষকেরা ক্লাসে কৃষকেরা জমিতে সুতির পোশাক পরিধান করেন যা স্বাস্থ্যের জন্য অনেক উপকারী।,neutral
শিক্ষকেরা ক্লাসে সকালে সুতির পোশাক পরিধান করেন এবং সাধারণ কাজগুলো সফলভাবে সম্পন্ন করেছে।,neutral
আমার বোন সত্যিই ভীত হয়েছি এবং অজানা কোনো বিপদের আশঙ্কায় কাঁপছি।,fear
আমার সহকর্মী আজ মেজাজ খারাপ করছি এবং তোমার এই নোংরা স্বভাব আর বদলাবে না।,angry
পরীক্ষার পর আমি সত্যিই সফল হয়েছি কারণ চাকরিটা অবশেষে পেয়ে গেলাম।,happy
আমার ছোট ভাই সত্যিই ভেঙে পড়েছি এবং নিজেকে খুব আশাহীন ও একা মনে হচ্ছে।,sad
তিনি বিজ্ঞানীরা নতুন খবরের কাগজ পড়েন এবং তারা দলগত আলোচনা সভার আয়োজন করেছে।,neutral
খবর শুনে আমি সত্যিই ভেঙে পড়েছি এবং কেউ আমার মনের কষ্ট বোঝে না।,sad
তিনি টেবিলের ওপর মেঘলা আকাশ দেখেন এবং তারা দলগত আলোচনা সভার আয়োজন করেছে।,neutral
প্রতারণা দেখে আমি অত্যন্ত রাগান্বিত এবং এই চরম অন্যায় আমি কোনোভাবেই মেনে নেব না।,angry
আমার সহকর্মী আজ ঘৃণা করছি কারণ তোমার অপমানজনক আচরণ সীমা ছাড়িয়েছে।,angry
আমার বড় ভাই সত্যিই ঘৃণা করছি এবং এখনই আমার চোখের সামনে থেকে দূরে যাও।,angry
তারা সাধারণত ফুটবল খেলতে যান এবং তারা দলগত আলোচনা সভার আয়োজন করেছে।,neutral
বিপদের মুখে আমি অত্যন্ত গা শিউরে উঠছে কারণ হঠাৎ একটা বিকট শব্দ শুনে চমকে উঠলাম।,fear
আমরা কৃষকেরা জমিতে সাইকেল পরিষ্কার করেন এবং সাধারণ কাজগুলো সফলভাবে সম্পন্ন করেছে।,neutral
আমার সহকর্মী অনেক ঘৃণা করছি কারণ তুমি আমার সাথে মিথ্যা কথা বলেছ।,angry
আমাদের দেশে বিকালে অফিসের কাজ করেন এবং সাধারণ কাজগুলো সফলভাবে সম্পন্ন করেছে।,neutral
অন্ধকারে আমি ভীষণ হাত পা ঠাণ্ডা হচ্ছে কারণ হঠাৎ একটা বিকট শব্দ শুনে চমকে উঠলাম।,fear
পরীক্ষার পর আমি মন থেকে গর্বিত কারণ চাকরিটা অবশেষে পেয়ে গেলাম।,happy
আমার মা অত্যন্ত অস্বস্তি বোধ করছি কারণ পরীক্ষার ফলাফল কী হবে তা বুঝতে পারছি না।,fear
ব্যর্থতার পর আমি ভেতরে ভেতরে একাকীত্বে ভুগছি এবং চোখ দিয়ে অশ্রু ঝরছে।,sad
তারা বিজ্ঞানীরা নতুন মেঘলা আকাশ দেখেন এবং সাধারণ কাজগুলো সফলভাবে সম্পন্ন করেছে।,neutral
খবর শুনে আমি সত্যিই কান্না পাচ্ছি কারণ আমাদের সব স্বপ্ন ভেঙে গেল।,sad
আমাদের টিম আজ আতঙ্ক গ্রাস করছে এবং ভীতি দূর করার কোনো উপায় পাচ্ছি না।,fear
আজ আমাদের মন সত্যিই ভয় পাচ্ছি কারণ পরীক্ষার ফলাফল কী হবে তা বুঝতে পারছি না।,fear
আমরা কৃষকেরা জমিতে সাইকেল পরিষ্কার করেন কারণ এটি আমাদের দেশের প্রধান রাজধানী।,neutral
চাকরি পেয়ে আমি সত্যিই গর্বিত এবং মনটা অনেক হালকা ও সতেজ লাগছে।,happy
শিক্ষকেরা ক্লাসে বিজ্ঞানীরা নতুন অফিসের কাজ করেন এবং সাধারণ জীবনযাপন করতে ভালোবাসেন।,neutral
আমার ছোট বোন ভীষণ রকম উজ্জ্বল হাসছি এবং মনটা অনেক হালকা ও সতেজ লাগছে।,happy
আমার বন্ধু অত্যন্ত সফল হয়েছি এবং মনটা অনেক হালকা ও সতেজ লাগছে।,happy
আমরা ভীষণ ক্ষোভ প্রকাশ করছি কারণ তোমার অপমানজনক আচরণ সীমা ছাড়িয়েছে।,angry
আজ আমার মেজাজ মন থেকে সহ্য করতে পারছি না এবং এখনই আমার চোখের সামনে থেকে দূরে যাও।,angry
আমার মা অনেক গা শিউরে উঠছে এবং অজানা কোনো বিপদের আশঙ্কায় কাঁপছি।,fear
আজ আমার মন দারুণভাবে ভেঙে পড়েছি এবং মনে শুধু একাকীত্ব ও শূন্যতা বিরাজ করছে।,sad
আমাদের পুরো পরিবার ভীষণ রকম ভেঙে পড়েছি এবং চোখ দিয়ে অশ্রু ঝরছে।,sad
আজকে আমি একা ঘরে আতঙ্কের সাথে গা শিউরে উঠছে এবং ঐ অন্ধকার ও ভূতুড়ে বাড়িটার সামনে দিয়ে যাওয়ার সাহস নেই।,fear
বিজ্ঞানীরা ল্যাবে আজকে মেঘলা আকাশ দেখেন কারণ এটি তাদের দৈনন্দিন রুটিন।,neutral
বিজ্ঞানীরা ল্যাবে নিয়মিত মেঘলা আকাশ দেখেন এবং সবাই মিলে গুরুত্বপূর্ণ সিদ্ধান্ত নিয়েছে।,neutral
আজকে আমরা সবাই মন থেকে ভালো লাগছে কারণ আমাদের সব চেষ্টা সফল হয়েছে।,happy
আমাদের দল সত্যিই সহ্য করতে পারছি না কারণ তোমার অপমানজনক আচরণ সীমা ছাড়িয়েছে।,angry
আমরা আজকে ফুটবল খেলতে যান কারণ এটি আমাদের দেশের প্রধান রাজধানী।,neutral
আজ আমাদের মন অত্যন্ত আতঙ্কিত হয়েছি এবং ঐ অন্ধকার ও ভূতুড়ে বাড়িটার সামনে দিয়ে যাওয়ার সাহস নেই।,fear
তিনি প্রতিদিন আজকে সাইকেল পরিষ্কার করেন এবং সাধারণ কাজগুলো সফলভাবে সম্পন্ন করেছে।,neutral
আমাদের দেশে আজকে অফিসের কাজ করেন এবং তারা দলগত আলোচনা সভার আয়োজন করেছে।,neutral
আমার ছোট বোন অনেক ভালো লাগছে এবং সবার সাথে আনন্দ ভাগ করে নিচ্ছি।,happy
আমার বড় ভাই আজ ক্ষুব্ধ কারণ সে কাজের মাঝে ফালতু বিরক্ত করছে।,angry
সে বিকালে ইতিহাস পড়তে ভালোবাসেন যা স্বাস্থ্যের জন্য অনেক উপকারী।,neutral
আমার বন্ধু মন থেকে বিষণ্ণ কারণ আমাদের সব স্বপ্ন ভেঙে গেল।,sad
ঢাকা বাংলাদেশের বিকালে খবরের কাগজ পড়েন এবং সবাই মিলে গুরুত্বপূর্ণ সিদ্ধান্ত নিয়েছে।,neutral
আমার ছোট ভাই মন থেকে খারাপ এবং নিজেকে খুব আশাহীন ও একা মনে হচ্ছে।,sad
সে ছাত্ররা লাইব্রেরিতে সুতির পোশাক পরিধান করেন এবং সাধারণ কাজগুলো সফলভাবে সম্পন্ন করেছে।,neutral
অন্ধকারে আমি মনে মনে অস্বস্তি বোধ করছি এবং অজানা কোনো বিপদের আশঙ্কায় কাঁপছি।,fear
আমি সত্যিই সুখী এবং সবার সাথে আনন্দ ভাগ করে নিচ্ছি।,happy
আজকে আমি একা ঘরে চরম আশঙ্কায় আছি কারণ মনে হচ্ছে কেউ ঘরের দরজায় নক করছে।,fear
আমি চরম অপমানিত বোধ করছি এবং এই চরম অন্যায় আমি কোনোভাবেই মেনে নেব না।,angry
তিনি প্রতিদিন বিকালে ছবি তুলতে পছন্দ করেন এবং সাধারণ কাজগুলো সফলভাবে সম্পন্ন করেছে।,neutral
অন্ধকারে আমি খুবই আশঙ্কায় আছি এবং ঐ অন্ধকার ও ভূতুড়ে বাড়িটার সামনে দিয়ে যাওয়ার সাহস নেই।,fear
আমার মা ভীষণ রকম গা শিউরে উঠছে কারণ হঠাৎ একটা বিকট শব্দ শুনে চমকে উঠলাম।,fear
খবর শুনে আমি ভীষণ রকম বেদনাদায়ক অবস্থায় আছি এবং অতীতের স্মৃতির কারণে খুব কষ্ট হচ্ছে।,sad
শিক্ষকেরা ক্লাসে সকালে অক্সিজেন দিয়ে পরিবেশ রক্ষা করেন যা স্বাস্থ্যের জন্য অনেক উপকারী।,neutral
আমাদের টিম আতঙ্কের সাথে গা শিউরে উঠছে কারণ সামনের অতল গহ্বর দেখে মাথা ঘুরছে।,fear
আমার পরিবার আজ গর্বিত এবং আজকের দিনটি চমৎকার ও সুন্দর কাটল।,happy
আজকে আমি একা ঘরে আতঙ্কের সাথে ভয় পাচ্ছি এবং অজানা কোনো বিপদের আশঙ্কায় কাঁপছি।,fear
আমাদের টিম খুবই আতঙ্কিত হয়েছি কারণ সামনের অতল গহ্বর দেখে মাথা ঘুরছে।,fear
আমি অনেক উজ্জ্বল হাসছি এবং চারপাশে শুধু হাসি আর গান দেখছি।,happy
অন্ধকারে আমি ভীষণ রকম শঙ্কিত বোধ করছি এবং ঐ গভীর জঙ্গলে একা রাত কাটাতে পারবো না।,fear
অন্ধকারে আমি ভীষণ শঙ্কিত বোধ করছি এবং ভীতি দূর করার কোনো উপায় পাচ্ছি না।,fear
আমার বন্ধু ভীষণ ক্ষোভ প্রকাশ করছি এবং আমার ব্যক্তিগত ব্যাপারে নাক গলাবে না।,angry
বিজ্ঞানীরা ল্যাবে সকালে খবরের কাগজ পড়েন যা স্বাস্থ্যের জন্য অনেক উপকারী।,neutral
আমি অত্যন্ত কষ্ট পাচ্ছি এবং নিজেকে খুব আশাহীন ও একা মনে হচ্ছে।,sad
আজ আমাদের মন ভীষণ আতঙ্কিত হয়েছি এবং অজানা কোনো বিপদের আশঙ্কায় কাঁপছি।,fear
আজ আমাদের মন অসাধারণ উচ্ছ্বসিত কারণ পরীক্ষায় জিপিএ ৫ পেয়েছি।,happy
আমাদের দল ভীষণ রকম মেজাজ খারাপ করছি এবং এখনই আমার চোখের সামনে থেকে দূরে যাও।,angry
খবর শুনে আমি খুবই দুঃখিত কারণ চাকরিটা হাতছাড়া হয়ে গেল।,sad
আমরা কৃষকেরা জমিতে ছবি তুলতে পছন্দ করেন কারণ এটি তাদের দৈনন্দিন রুটিন।,neutral
আজকে আমি একা ঘরে ভীষণ শঙ্কিত বোধ করছি কারণ সামনের অতল গহ্বর দেখে মাথা ঘুরছে।,fear
"আমরা ভীষণ রকম সফল হয়েছি কারণ বাবা সুন্দর একটি উপহার দিয়েছেন, ধন্যবাদ।",happy
আমরা মন থেকে তৃপ্ত এবং আমাদের নতুন বাড়িটি দেখতে সুন্দর লাগছে।,happy
ব্যর্থতার পর আমি খুবই অসহায় লাগছে কারণ পরীক্ষায় আমি ফেইল করেছি।,sad
পরীক্ষার পর আমি আজ ভালো লাগছে এবং সবাই আমাদের অভিনন্দন জানাচ্ছে।,happy
চাকরি পেয়ে আমি আজ উজ্জ্বল হাসছি এবং সবাই আমাদের অভিনন্দন জানাচ্ছে।,happy
আমি অনেক জয় পেয়েছি এবং মনটা অনেক হালকা ও সতেজ লাগছে।,happy
আমার পরিবার ভীষণ ভেঙে পড়েছি কারণ আমাদের সব স্বপ্ন ভেঙে গেল।,sad
তারা নিয়মিত ছবি তুলতে পছন্দ করেন কারণ এটি তাদের দৈনন্দিন রুটিন।,neutral
আজ আমার মেজাজ চরম অসন্তুষ্ট এবং আমার ব্যক্তিগত ব্যাপারে নাক গলাবে না।,angry
বিপদের মুখে আমি মনে মনে অস্বস্তি বোধ করছি এবং ভীতি দূর করার কোনো উপায় পাচ্ছি না।,fear
আজকে আমি একা ঘরে ভীষণ রকম বুক কাঁপছে কারণ মনে হচ্ছে কেউ ঘরের দরজায় নক করছে।,fear
অন্ধকারে আমি ভীষণ রকম ভয় পাচ্ছি কারণ পরীক্ষার ফলাফল কী হবে তা বুঝতে পারছি না।,fear
সে টেবিলের ওপর সুতির পোশাক পরিধান করেন যা স্বাস্থ্যের জন্য অনেক উপকারী।,neutral
আমার সহকর্মী আজ ঘৃণা করছি এবং এই চরম অন্যায় আমি কোনোভাবেই মেনে নেব না।,angry
আমার মা মনে মনে বুক কাঁপছে এবং ভীতি দূর করার কোনো উপায় পাচ্ছি না।,fear
আমার মা মনে মনে আতঙ্কিত হয়েছি কারণ সামনের অতল গহ্বর দেখে মাথা ঘুরছে।,fear
আমরা অনেক দুঃখিত এবং চোখ দিয়ে অশ্রু ঝরছে।,sad
আমাদের টিম ভীষণ ভয় পাচ্ছি এবং অজানা কোনো বিপদের আশঙ্কায় কাঁপছি।,fear
ঢাকা বাংলাদেশের ছাত্ররা লাইব্রেরিতে অফিসের কাজ করেন কারণ এটি তাদের দৈনন্দিন রুটিন।,neutral
আজ আমার মন খুবই খারাপ এবং কেউ আমার মনের কষ্ট বোঝে না।,sad
চাকরি পেয়ে আমি খুবই সুখী এবং সবাই আমাদের অভিনন্দন জানাচ্ছে।,happy
ঢাকা বাংলাদেশের কৃষকেরা জমিতে মেঘলা আকাশ দেখেন যা মানুষের জ্ঞান বৃদ্ধি করতে সাহায্য করে।,neutral
আমার ছোট ভাই ভীষণ রকম কান্না পাচ্ছি কারণ চাকরিটা হাতছাড়া হয়ে গেল।,sad
আমার ছোট ভাই অত্যন্ত আতঙ্কিত হয়েছি এবং বিপদের মুখে দাঁড়িয়ে হাত-পা অবশ হচ্ছে।,fear
আমাদের দল মন থেকে ক্ষোভ প্রকাশ করছি এবং এখনই আমার চোখের সামনে থেকে দূরে যাও।,angry
আমরা ছাত্ররা লাইব্রেরিতে অফিসের কাজ করেন যা স্বাস্থ্যের জন্য অনেক উপকারী।,neutral
আমাদের টিম খুবই আশঙ্কায় আছি কারণ মনে হচ্ছে কেউ আমার পিছু নিচ্ছে।,fear
আমার ছোট ভাই সত্যিই বুক কাঁপছে এবং ভীতি দূর করার কোনো উপায় পাচ্ছি না।,fear
অন্যায় দেখে আমি ভীষণ অসন্তুষ্ট কারণ তুমি আমার বিশ্বাস নিয়ে প্রতারণা করেছ।,angry
তিনি প্রতিদিন বিজ্ঞানীরা নতুন মেঘলা আকাশ দেখেন এবং পরিবেশ সুন্দর রাখতে বড় ভূমিকা রাখে।,neutral
আমার ছোট ভাই অত্যন্ত আতঙ্ক গ্রাস করছে কারণ মনে হচ্ছে কেউ আমার পিছু নিচ্ছে।,fear
আজ আমাদের মন খুবই আতঙ্কিত হয়েছি কারণ সামনের অতল গহ্বর দেখে মাথা ঘুরছে।,fear
আমরা আজ খারাপ কারণ পরীক্ষায় আমি ফেইল করেছি।,sad
আমরা অনেক খারাপ এবং অতীতের স্মৃতির কারণে খুব কষ্ট হচ্ছে।,sad
আজকে আমি সবার ওপর ভীষণ ক্ষুব্ধ কারণ তোমার অপমানজনক আচরণ সীমা ছাড়িয়েছে।,angry
আমার ছোট বোন অনেক উজ্জ্বল হাসছি কারণ পরীক্ষায় জিপিএ ৫ পেয়েছি।,happy
আমাদের পুরো পরিবার অনেক ভেঙে পড়েছি কারণ পরীক্ষায় আমি ফেইল করেছি।,sad
অন্যায় দেখে আমি ভীষণ রকম সহ্য করতে পারছি না এবং আমার ব্যক্তিগত ব্যাপারে নাক গলাবে না।,angry
আমি চরমভাবে বিরক্ত এবং তোমার এই ফালতু আচরণ আর সহ্য হবে না।,angry
খবর শুনে আমি ভেতরে ভেতরে খারাপ এবং চারপাশটা অন্ধকার ও শূন্য লাগছে।,sad
আমি মন থেকে রাগান্বিত কারণ তুমি আমার সাথে মিথ্যা কথা বলেছ।,angry
আমি আতঙ্কের সাথে গা শিউরে উঠছে এবং অজানা কোনো বিপদের আশঙ্কায় কাঁপছি।,fear
আমরা দারুণভাবে খারাপ এবং মনে শুধু একাকীত্ব ও শূন্যতা বিরাজ করছে।,sad
অন্যায় দেখে আমি আজ ঘৃণা করছি কারণ সে কাজের মাঝে ফালতু বিরক্ত করছে।,angry
আমার বন্ধু ভীষণ রকম রাগান্বিত এবং এই চরম অন্যায় আমি কোনোভাবেই মেনে নেব না।,angry
আমরা আজ মেজাজ খারাপ করছি কারণ তুমি আমার বিশ্বাস নিয়ে প্রতারণা করেছ।,angry
সে ছাত্ররা লাইব্রেরিতে সুতির পোশাক পরিধান করেন কারণ এটি তাদের দৈনন্দিন রুটিন।,neutral
আমার বড় ভাই ভীষণ ক্ষুব্ধ এবং এই চরম অন্যায় আমি কোনোভাবেই মেনে নেব না।,angry
আমরা বিকালে ছবি তুলতে পছন্দ করেন এবং সবাই মিলে গুরুত্বপূর্ণ সিদ্ধান্ত নিয়েছে।,neutral
আজ আমাদের মন অত্যন্ত শঙ্কিত বোধ করছি এবং ভীতি দূর করার কোনো উপায় পাচ্ছি না।,fear
আমার ছোট ভাই আতঙ্কের সাথে আশঙ্কায় আছি এবং ভীতি দূর করার কোনো উপায় পাচ্ছি না।,fear
আজকে আমি সবার ওপর চরমভাবে উত্তেজিত হয়েছি কারণ তুমি আমার বিশ্বাস নিয়ে প্রতারণা করেছ।,angry
সে ছাত্ররা লাইব্রেরিতে ছবি তুলতে পছন্দ করেন এবং তারা দলগত আলোচনা সভার আয়োজন করেছে।,neutral
তারা গাছপালা আমাদের অফিসের কাজ করেন যা স্বাস্থ্যের জন্য অনেক উপকারী।,neutral
আমার ছোট ভাই আজ আতঙ্কিত হয়েছি কারণ সামনের অতল গহ্বর দেখে মাথা ঘুরছে।,fear
প্রতারণা দেখে আমি সত্যিই উত্তেজিত হয়েছি এবং তোমার এই নোংরা স্বভাব আর বদলাবে না।,angry
আমি ভীষণ কষ্ট পাচ্ছি কারণ আমাদের সব স্বপ্ন ভেঙে গেল।,sad
বিপদের মুখে আমি চরম আশঙ্কায় আছি এবং ঐ অন্ধকার ও ভূতুড়ে বাড়িটার সামনে দিয়ে যাওয়ার সাহস নেই।,fear
অন্ধকারে আমি ভীষণ রকম বুক কাঁপছে কারণ পরীক্ষার ফলাফল কী হবে তা বুঝতে পারছি না।,fear
বিপদের মুখে আমি মনে মনে ভীত হয়েছি এবং বিপদের মুখে দাঁড়িয়ে হাত-পা অবশ হচ্ছে।,fear
আমাদের দল সত্যিই সহ্য করতে পারছি না কারণ সে কাজের মাঝে ফালতু বিরক্ত করছে।,angry
আমার বন্ধু ভীষণ মেজাজ খারাপ করছি এবং আমার ব্যক্তিগত ব্যাপারে নাক গলাবে না।,angry
আমরা ভেতরে ভেতরে দুঃখিত এবং অতীতের স্মৃতির কারণে খুব কষ্ট হচ্ছে।,sad
বিপদের মুখে আমি অনেক অস্বস্তি বোধ করছি কারণ হঠাৎ একটা বিকট শব্দ শুনে চমকে উঠলাম।,fear
তিনি প্রতিদিন বিজ্ঞানীরা নতুন সুতির পোশাক পরিধান করেন কারণ এটি আমাদের দেশের প্রধান রাজধানী।,neutral
বিপদের মুখে আমি আতঙ্কের সাথে আতঙ্ক গ্রাস করছে এবং ঐ গভীর জঙ্গলে একা রাত কাটাতে পারবো না।,fear
আমার বোন আতঙ্কের সাথে শঙ্কিত বোধ করছি এবং বিপদের মুখে দাঁড়িয়ে হাত-পা অবশ হচ্ছে।,fear
আমরা খুবই উজ্জ্বল হাসছি এবং সবার সাথে আনন্দ ভাগ করে নিচ্ছি।,happy
আমার বড় ভাই চরমভাবে রাগান্বিত এবং তোমার এই নোংরা স্বভাব আর বদলাবে না।,angry
আজ আমার মন ভীষণ রকম ভেঙে পড়েছি কারণ আমাদের সব স্বপ্ন ভেঙে গেল।,sad
আমার পরিবার ভেতরে ভেতরে একাকীত্বে ভুগছি এবং চোখ দিয়ে অশ্রু ঝরছে।,sad
আমাদের দল অত্যন্ত উত্তেজিত হয়েছি কারণ তোমার অপমানজনক আচরণ সীমা ছাড়িয়েছে।,angry
আমি আতঙ্কের সাথে আতঙ্কিত হয়েছি এবং ঐ গভীর জঙ্গলে একা রাত কাটাতে পারবো না।,fear
আজ আমার মেজাজ ভীষণ রকম অপমানিত বোধ করছি এবং তোমার এই নোংরা স্বভাব আর বদলাবে না।,angry
আমার বন্ধু অত্যন্ত জয় পেয়েছি এবং আমাদের নতুন বাড়িটি দেখতে সুন্দর লাগছে।,happy
পরীক্ষার পর আমি ভীষণ ভালো লাগছে কারণ চাকরিটা অবশেষে পেয়ে গেলাম।,happy
খবর শুনে আমি অনেক একাকীত্বে ভুগছি কারণ পরীক্ষায় আমি ফেইল করেছি।,sad
আমি অসাধারণ উজ্জ্বল হাসছি এবং সবার সাথে আনন্দ ভাগ করে নিচ্ছি।,happy
আমরা আজকে ইতিহাস পড়তে ভালোবাসেন এবং সাধারণ জীবনযাপন করতে ভালোবাসেন।,neutral
আমি অত্যন্ত উত্তেজিত হয়েছি কারণ তুমি আমার সাথে মিথ্যা কথা বলেছ।,angry
আমি ভীষণ রকম রাগান্বিত কারণ তুমি আমার বিশ্বাস নিয়ে প্রতারণা করেছ।,angry
ব্যর্থতার পর আমি অত্যন্ত কষ্ট পাচ্ছি এবং মনে শুধু একাকীত্ব ও শূন্যতা বিরাজ করছে।,sad
বিপদের মুখে আমি অনেক ভীত হয়েছি এবং বিপদের মুখে দাঁড়িয়ে হাত-পা অবশ হচ্ছে।,fear
আজকে আমি একা ঘরে অনেক আতঙ্ক গ্রাস করছে এবং ঐ অন্ধকার ও ভূতুড়ে বাড়িটার সামনে দিয়ে যাওয়ার সাহস নেই।,fear
